station_id,station_name,latitude,longitude,elevation_m
62541,KAMENNAJA STEP' U.S.S.R.                ,51.1,40.7,194
62542,"RINCHINLHUMBE, HOVSGOL                  ",51.1,99.7,1652
62543,CELINOGRAD                              ,51.15,71.4,348
62544,"BANFF,ALTA.                             ",51.2,-115.6,1384
62545,BOSCOMBE DOWN                           ,51.2,-1.8,124
62546,P0*00 LARKHILL RP ONLY                  ,51.2,-1.8,131
62547,LONDON/GATWICK APT UNITED KING          ,51.2,-0.2,59.5
62548,GORLITZ    E G                          ,51.2,15,238
62549,"KASSEL GERMANY,FED.REP.OF               ",51.3,9.5,160.5
62550,SARNY                                   ,51.3,26.6,156
62551,"URALSK, KAZAKH         FORMER           ",51.3,51.4,36
62552,NERCHINSKIYZAVOD USFR ASIA              ,51.3,119.6,622.5
62553,GLAMORGAN/RHOOSE APT UNITED KI          ,51.4,-3.4,67
62554,MANSTON                                 ,51.4,1.4,55
62555,"ESSEN GERMANY,FED.REP.OF                ",51.4,7,157.5
62556,LEINEFELDE                              ,51.4,10.3,356
62557,ARTERN                                  ,51.4,11.3,164
62558,LEIPZIG/SCHKEUDITZ                      ,51.4,12.2,137.5
62559,HILOK                                   ,51.4,110.5,808
62560,LYNEHAM                                 ,51.5,-2,156
62561,LONDON/HEATHROW        UNITED           ,51.5,-0.5,24
62562,GREENWICH/MARITIME M                    ,51.5,0,7
62563,VLISSINGEN             NETHERL          ,51.5,3.6,10
62564,OKTIABRSKII GORODOK/NIKOLAEVSK          ,51.6,45.5,190
62565,SARATOV                                 ,51.6,46,156
62566,KURSK U.S.S.R.                          ,51.7,36.2,167
62567,VORONEZ U.S.S.R.                        ,51.7,39.2,164
62568,VORONEZ                 MS RS           ,51.7,39.2,149
62569,CHINA (NO NAME)                         ,51.7,126.6,177
62570,BROCKEN    E G                          ,51.8,10.6,1152.5
62571,COTTBUS                                 ,51.8,13.6,97
62572,ORENBOURG/TCHKALOV WS999040             ,51.8,55.1,109
62573,ATBASAR                                 ,51.8,68.4,308
62574,"ADAK ALASKA, U.S.            A          ",51.9,-176.7,4.5
62575,"CAPE ST.JAMES,B.C.                      ",51.9,-131,89
62576,GUTERSLOH                               ,51.9,8.4,76
62577,WERNIGERODE           E G               ,51.9,10.8,240
62578,WERNIGERODE U/A       E G    T          ,51.9,10.8,234
62579,WITTENBERG                              ,51.9,12.7,105
62580,ESIL                                    ,51.9,66.3,222
62581,NOGLIKI                FORMER           ,51.9,143.1,10
62582,FELIXSTOWE                              ,52,1.3,3
62583,BIALA PODLASKA                          ,52,23.1,147
62584,NERCINSK                                ,52,116.5,479
62585,CITA                                    ,52.05,113.4,685
62586,ABERPORTH                               ,52.1,-4.6,133
62587,WATTISHAM              UNITED           ,52.1,1,87
62588,MAGDEBURG  E G                          ,52.1,11.6,85
62589,BREST U.S.S.R.                          ,52.1,23.7,144
62590,"PINSK, BYELORUSSIA     FORMER           ",52.1,26.1,144
62591,KABANSK                                 ,52.1,106.7,469
62592,LINDENBERG                              ,52.2,14.1,105.5
62593,HONINGTON                               ,52.3,0.8,54
62594,"VASILEVICHI, BYELORUSS FORMER           ",52.3,29.8,140
62595,PAVLODAR               KAZAKST          ,52.3,76.9,123
62596,IRKUTSK                                 ,52.3,104.35,485
62597,SRETENSK                                ,52.3,117.7,465
62598,BELLA COOLA                             ,52.35,-126.75,18
62599,POTSDAM    E G                          ,52.4,13.1,89.5
62600,LEGIONOWO                               ,52.4,21,104
62601,IM. POLINY OSIPENKO                     ,52.4,136.5,65
62602,SHIP STATION J OCEAN WEATHER S          ,52.5,-20,-999
62603,BIRMINGHAM/ELMDON APT UNITED K          ,52.5,-1.75,96.5
62604,"HANNOVER-LANGENHAGEN GERMANY,F          ",52.5,9.7,54
62605,"BERLIN-DAHLEM GERMANY,FED.REP.          ",52.5,13.3,54.5
62606,"BERLIN-TEMPELHOF GERMANY,FED.R          ",52.5,13.4,49
62607,"GOMEL, BYELORUSSIA     FORMER           ",52.5,31,139
62608,BERLIN-TEGEL                            ,52.6,13.3,37
62609,TRUBCEVSK                               ,52.6,33.8,180
62610,ELEC                                    ,52.6,38.5,130
62611,TAMBOV U.S.S.R.                         ,52.7,41.5,139
62612,"SHEMYA ALASKA, U.S.                     ",52.7,174.1,35
62613,SHIP STATION C OCEAN WEATHER S          ,52.8,-35.5,-999
62614,"SHAWBURY, ENGLAND      UNITED           ",52.8,-2.7,75
62615,RUZAEVKA                                ,52.8,67,227
62616,DE KOOY                                 ,52.9,4.8,14
62617,SEEHAUSEN/ALTMARK                       ,52.9,11.7,21
62618,NEURUPPIN                               ,52.9,12.8,38
62619,MICURINSK                               ,52.9,40.5,158
62620,"QUESNEL,B.C.                            ",53,-122.5,545
62621,ANGERMUENDE                             ,53,14,56
62622,PETROPAVLOVSK           HA RA           ,53,158.7,24
62623,PETROPAVLOVSK/KAMCATSKIJ                ,53,158.75,15.5
62624,BARKERVILLE                             ,53.05,-121.55,1274
62625,BIRR IRELAND                 B          ,53.1,-7.9,71
62626,EELDE                  NETHERL          ,53.1,6.6,5
62627,NIKOLAEVSK NA AMURE                     ,53.15,140.75,47
62628,NITCHEQUON                              ,53.2,-70.9,536.5
62629,HAWARDEN                                ,53.2,-3,5
62630,WADDINGTON                              ,53.2,-0.5,68
62631,KUSTANAJ                                ,53.2,63.6,171
62632,KUSTANAJ                                ,53.2,63.6,171
62633,GOOSE                                   ,53.3,-60.4,46.5
62634,EMDEN-NESSERLAND                        ,53.3,7.2,12
62635,BRJANSK U.S.S.R.                        ,53.3,34.2,162
62636,KOKCETAV                                ,53.3,69.4,229
62637,BARNAUL                                 ,53.35,83.75,196
62638,MANCHESTER/RINGWAY APT UNITED           ,53.4,-2.3,76
62639,"EMDEN GERMANY,FED.REP.OF                ",53.4,7.2,0
62640,NEUSTRELITZ GERMAN DEMOCRATIC           ,53.4,13.1,67
62641,IRTYSSK                                 ,53.4,75.5,94
62642,USTI-BARUIZIN                           ,53.4,109,457
62643,WILHELMSHAVEN       DL                  ,53.5,8.2,18
62644,"SLAVGOROD, BYELORUSSIA FORMER           ",53.5,31,170
62645,"LA GRANDE RIVIERE, QUE                  ",53.6,-77.7,195
62646,"HAMBURG-FUHLSBUETTEL GERMANY,F          ",53.6,10,14.5
62647,SCHWERIN                                ,53.6,11.4,59
62648,NEUBRANDENBURG                          ,53.6,13.2,81
62649,NEUBRANDENBURG                          ,53.6,13.2,79
62650,BARGUZIN                                ,53.6,109.6,486
62651,TUNGOKOCEN                              ,53.6,115.6,812
62652,"CARTWRIGHT,NFLD.                        ",53.7,-57,14
62653,CLAREMORRIS                             ,53.7,-9,69
62654,"GRODNO, BYELORUSSIA    FORMER           ",53.7,23.8,152
62655,MINUSINSK                               ,53.7,91.7,251
62656,MOGOCA                                  ,53.7,119.8,619
62657,TROUT LAKE                              ,53.8,-89.9,219
62658,"LA GRANDE IV,QUE.                       ",53.8,-73.7,307
62659,TETEROW                                 ,53.8,12.6,50
62660,TETEROW                                 ,53.8,12.6,46
62661,PRINCE GEORGE                           ,53.85,-122.75,676
62662,DUTCH HARBOR                            ,53.9,-166.5,5
62663,CONNAUGHT APT              IE           ,53.9,-8.8,64
62664,MINSK U.S.S.R.                          ,53.9,27.5,234
62665,"MOGILEV, BYELORUSSIA   FORMER           ",53.9,30.3,180
62666,ZIMA                                    ,53.9,102.1,458
62667,MASSET                                  ,54,-132.15,3
62668,BOLTENHAGEN                             ,54,11.2,15
62669,GRIEFSWALD/WIECK                        ,54.1,13.45,4
62669,GRIEFSWALD/WIECK                        ,54.1,13.45,4
62670,SUHINICI                                ,54.1,35.3,203
62671,WARNEMUNDE  E G                         ,54.2,12.1,10
62672,"BORISOV, BYELORUSSIA   FORMER           ",54.2,28.5,184
62673,TULA                                    ,54.2,37.7,162
62674,LEEMING                                 ,54.3,-1.5,32
62675,ST PETER-ORDING                         ,54.3,8.6,11
62676,GREIFSWALDER OIE                        ,54.3,13.9,12
62677,GDANSK-SWIBNO                           ,54.3,18.9,9
62678,SOBOLEVO               FORMER           ,54.3,156,25
62679,"COLD LAKE,ALTA.                         ",54.4,-110.3,541
62680,BLAGOVESCENSKOE                         ,54.4,67,153
62681,"SCHLESWIG GERMANY,FED.REP.OF            ",54.5,9.6,45.5
62682,GDYNIA                                  ,54.5,18.6,5
62683,KALUGA                                  ,54.6,36.4,201
62684,BUGULMA                FORMER           ,54.6,52.8,312
62685,TROICKIJ PRIISK                         ,54.6,113.1,1310
62686,VIL'NJUS U.S.S.R.                       ,54.65,25.3,189
62687,BELFAST/ALDERGROVE APT UNITED           ,54.7,-6.2,70.5
62688,ARKONA                                  ,54.7,13.4,42
62689,KALININGRAD U.S.S.R.                    ,54.7,20.6,27
62690,BOMNAK                                  ,54.7,128.9,357
62691,"SMITHERS,B.C.                           ",54.8,-127.2,523
62692,SMOLENSK U.S.S.R.                       ,54.8,32.1,241
62693,PETROPAVLOVSK                           ,54.8,69.2,136
62694,KAUNAS U.S.S.R.                         ,54.9,23.9,75
62695,OMSK                                    ,54.95,73.35,94
62696,"ANNETTE ALASKA, U.S.                    ",55,-131.6,34
62697,DUEODDE                                 ,55,15.1,6
62698,LUKOJANOV U.S.S.R.                      ,55,44.5,206
62699,RONNE                                   ,55.1,14.9,16
62700,KALAKAN                                 ,55.1,116.8,607
62701,"COLD BAY ALASKA, U.S.                   ",55.2,-162.7,30.5
62702,"LA RONGE,SASK                           ",55.2,-105.3,379
62703,"VITEBSK, BYELORUSSIA   FORMER           ",55.2,30.1,151
62704,VJAZ'MA                                 ,55.2,34.3,253
62705,OSTROV BERINGA                          ,55.2,166,6
62706,"SLAVE LAKE, ALTA                        ",55.3,-114.8,581
62707,"KUUJJUARAPIK, QUE.                      ",55.3,-77.8,12
62708,"POLOTSK, BYELORUSSIA   FORMER           ",55.5,28.8,132
62709,"KLAIPEDA, LITHUANIA    LITHUAN          ",55.7,21.1,10
62710,ICA                                     ,55.7,155.6,4
62711,"THOMPSON,MAN.                           ",55.8,-97.9,218
62712,MOSKVA U.S.S.R.                         ,55.8,37.6,156
62713,KAZAN' U.S.S.R.                         ,55.8,49.2,64
62714,EDINBURGH/ROYAL OBS.                    ,55.9,-3.2,134
62715,"SIAULIAI, LITHUANIA    LITHUAN          ",55.9,23.3,108
62716,EDINBURGH/TURNHOUSE APT UNITED          ,56,-3.4,35
62717,KRASNOJARSKOPY             RA           ,56,92.8,276
62718,KRASNOJARSK                             ,56,92.9,194
62719,SADRINSK                                ,56.1,63.6,81
62720,BRATSK                                  ,56.1,101.8,326
62721,TOKO                                    ,56.3,131.1,858
62722,KLJUCI                                  ,56.3,160.8,25
62723,"LEUCHARS, SCOTLAND     UNITED           ",56.4,-2.9,12
62724,VELIKIE LUKI U.S.S.R.                   ,56.4,30.6,98
62725,TOMSK                                   ,56.45,85,121
62726,SHIP STATION B OCEAN WEATHER S          ,56.5,-51,-999
62727,AJAN                                    ,56.5,138.2,9
62728,LIEPAJA U.S.S.R.                        ,56.6,21,8
62729,KALININ                                 ,56.8,35.9,137
62730,SWERDLOWSK                              ,56.8,60.6,282
62731,SVERDLOVSK                              ,56.8,60.6,237
62732,CULMAN                                  ,56.8,124.9,664
62733,"LYNN LAKE, MAN.                         ",56.9,-101.1,357
62734,FORT MCKENZIE                           ,56.9,-69.1,76
62735,TARA                   FORMER           ,56.9,74.4,74
62736,CARA                                    ,56.9,118.4,711
62737,YORK FACTORY                            ,57,-92.3,126
62738,SHIP L                                  ,57,-20,-999
62739,RIGA U.S.S.R.                R          ,57,24.1,3
62740,"SITKA MAGNETIC OBS. ALASKA, U.          ",57.1,-135.3,20
62741,ALBORG                                  ,57.1,9.9,3
62742,"ST PAUL ISLAND ALASKA, U.S.             ",57.2,-170.2,9
62743,ABERDEEN/DYCE APT UNITED KINGD          ,57.2,-2.2,58.5
62744,HOLM                                    ,57.2,31.2,71
62745,VYSNIJ VOLOCEK                          ,57.6,34.6,161
62746,NOLINSK                FORMER           ,57.6,49.9,136
62747,KINLOSS                                 ,57.7,-3.6,7
62748,VISBY                                   ,57.7,18.35,37.5
62749,GOTHEBURG/TORSLANDA                     ,57.75,11.85,29
62750,"KODIAK ALASKA, U.S.                     ",57.8,-152.5,17.5
62751,JONKOPINGS FLYGPLATS                    ,57.8,14.1,232
62752,PSKOV U.S.S.R.                          ,57.8,28.35,42
62753,KIRENSK                                 ,57.8,108.1,261
62754,BOLOGOE U.S.S.R.                        ,57.9,34.1,178
62755,VALDAJ U.S.S.R.                         ,58,33.2,219
62756,PERM'                                   ,58,56.3,171
62757,MOLOTOV (PERM)                          ,58,56.3,159
62758,PERM                                    ,58,56.3,161
62759,TOBOLSK                                 ,58.2,68.2,44
62760,KOLPASEV                                ,58.3,82.9,76
62761,"JUNEAU ALASKA, U.S.                     ",58.4,-134.6,6.5
62762,BOGUCANY                                ,58.4,97.4,134
62763,NOVGOROD                                ,58.5,31.3,24
62764,ENISEJSK                                ,58.5,92.2,78
62765,"HIGH LEVEL, ALTA                        ",58.6,-117.2,338
62766,NIKOLAEVSKOE                            ,58.6,29.8,93
62767,KIROV                   MS RS           ,58.6,49.6,158
62768,ALDAN                                   ,58.6,125.4,682
62769,"KING SALMON ALASKA, U.S.                ",58.7,-156.7,14.5
62770,KIROV U.S.S.R.                          ,58.7,49.6,164
62771,CHURCHILL FACTORY                       ,58.8,-94,287
62772,STAVANGER/SOLA                          ,58.9,5.6,8
62773,SHIP STATION I OCEAN WEATHER S          ,59,-19,-999
62774,"KIRKWALL, SCOTLAND     UNITED           ",59,-2.9,21
62775,STOCKHOLM                               ,59.3,18.1,52
62776,VOLOGDA U.S.S.R.                        ,59.3,39.9,118
62777,STOCKHOLM/BROMMA                        ,59.4,18,11
62778,TALLIN U.S.S.R.                         ,59.4,24.8,44
62779,OHOTSK                                  ,59.4,143.25,6
62780,"YAKUTAT ALASKA, U.S.                    ",59.5,-139.7,9
62781,VITIM                                   ,59.5,112.6,193
62782,HOMER/MUNICIPAL                         ,59.6,-151.5,22
62783,LEUSI                  FORMER           ,59.6,65.8,72
62784,NAGAEVO/MAGADAN        FORMER           ,59.6,150.8,118
62785,"CAPE SAINT ELIAS ALASKA, U.S.           ",59.8,-144.6,16.5
62786,FORT SMITH                              ,60,-111.9,203
